,doc_ids,doc_names,ID,business name,problem type,doc_name_1,doc_id_1,doc_content_1,score_1,doc_name_2,doc_id_2,doc_content_2,score_2,match_flag
224,a9f2378f-4f0e-4b3e-94d9-98e13b1a3993,Contact Information and Authentication for Excel Pool & Spa - pool cleaning service inquiry,225,Excel Pool & Spa,pool cleaning service inquiry,Contact Information and Authentication for Excel Pool & Spa - pool cleaning service inquiry,1bf44176-e1e0-48a8-bf48-a21e621c3cda,Contact Information and Authentication for Excel Pool & Spa - Pool Cleaning Service Inquiry,0.8412401904593358,Contact Information and Authentication for Excel Pool & Spa - difficulty contacting pool cleaning services via voicemail,8ab3a291-61f4-4eaf-8810-49e30a8b8b59,Contact Information and Authentication for Excel Pool & Spa - difficulty contacting pool cleaning services via voicemail,0.800838211157118,1
225,4426fb9f-0379-448f-8501-976f2f220f01,Contact Information and Authentication for Excel Pool & Spa - difficulty contacting pool cleaning services via voicemail,226,Excel Pool & Spa,difficulty contacting pool cleaning services via voicemail,Contact Information and Authentication for Excel Pool & Spa - difficulty contacting pool cleaning services via voicemail,8ab3a291-61f4-4eaf-8810-49e30a8b8b59,Contact Information and Authentication for Excel Pool & Spa - difficulty contacting pool cleaning services via voicemail,0.9999863223583454,Contact Information and Authentication for Excel Pool & Spa - pool cleaning service inquiry,1bf44176-e1e0-48a8-bf48-a21e621c3cda,Contact Information and Authentication for Excel Pool & Spa - Pool Cleaning Service Inquiry,0.7643309739721458,1
226,c7005c57-ea15-48e7-baeb-e633ba9655c7,Contact Information and Authentication for Supreme Swimming Pools Service & Repair - Pool Cleaning Service Inquiry,227,Supreme Swimming Pools Service & Repair,Pool Cleaning Service Inquiry,Contact Information and Authentication for Supreme Swimming Pools Service & Repair - Pool Cleaning Service Inquiry,7174803c-98a6-4724-8c67-07c7f9cfdeb8,Contact Information and Authentication for Supreme Swimming Pools Service & Repair - Pool Cleaning Service Inquiry,0.9999995552963578,Contact Information and Authentication for Freedom Pool Services - Inquiry for Pool Cleaning Service,8847713c-35f8-49a8-9e94-83c5c9d29b60,Contact Information and Authentication for Freedom Pool Services - Inquiry for Pool Cleaning Service,0.7984054223846941,1
227,aca96a57-9e0f-4a9e-99e9-4c2d6eaa88aa,Contact Information and Authentication for Pools Etc. - Budget-constrained pool cleaning service inquiry,228,Pools Etc.,Budget-constrained pool cleaning service inquiry,Contact Information and Authentication for Pools Etc. - Budget-constrained pool cleaning service inquiry,00e49f6a-c87d-40bf-b22a-0509ec04143a,Contact Information and Authentication for Pools Etc. - Budget-constrained pool cleaning service inquiry,0.9999999999999998,Contact Information and Authentication for Freedom Pool Services - Inquiry for Pool Cleaning Service,8847713c-35f8-49a8-9e94-83c5c9d29b60,Contact Information and Authentication for Freedom Pool Services - Inquiry for Pool Cleaning Service,0.644890016234198,1
228,47b2701a-2d7a-4085-93e8-7935ea2229df,General solution for Freedom Pool Services and Supreme Swimming Pools Service - Voicemail communication issues,229,Freedom Pool Services and Supreme Swimming Pools Service,Voicemail communication issues,General solution for Freedom Pool Services and Supreme Swimming Pools Service - Voicemail communication issues,316630ad-8dbe-41e7-8064-0bbb69a184a0,General solution for Freedom Pool Services and Supreme Swimming Pools Service - Voicemail communication issues,0.9999995258937112,General solution for Excel Pool & Spa and Sterling Pool Supplies & Services and Los Altos Pool Service and Freedom Pool Services - inquiry for pool cleaning service,19422df3-1958-4946-9a07-7e2109cd99d4,General solution for Excel Pool & Spa and Sterling Pool Supplies & Services and Los Altos Pool Service and Freedom Pool Services and Optimum Pool and Spa - difficulty contacting pool cleaning services,0.5793516398022016,1
229,6d18bd30-9689-4c9b-886e-82c2c229214a,Contact Information and Authentication for Walgreens - Locating a Drugstore with Tylenol,230,Walgreens,Locating a Drugstore with Tylenol,Contact Information and Authentication for Walgreens - Locating a Drugstore with Tylenol,a00cf00f-a22b-48a3-9203-3380e76c802b,Contact Information and Authentication for Walgreens - Locating a Drugstore with Tylenol,0.9999999999999998,Contact Information and Authentication for CVS - Finding Drugstores with Tylenol,ce3381a0-2f35-4b51-9840-91d9b77455e8,Contact Information and Authentication for CVS - Finding Drugstores with Tylenol,0.7270678767985674,1
230,e83e0206-1bc9-4db2-8ed2-5d543e669d87,General solution for Walgreens and CVS Pharmacy - Finding a drugstore selling cough medicine for a dry cough,231,Walgreens and CVS Pharmacy,Finding a drugstore selling cough medicine for a dry cough,General solution for Walgreens and CVS Pharmacy - Finding a drugstore selling cough medicine for a dry cough,0bf5906e-679f-4592-be17-a42f26e5dd5a,General solution for Walgreens and CVS Pharmacy - Finding a drugstore selling cough medicine for a dry cough,0.9999994437794125,Contact Information and Authentication for CVS Pharmacy - Finding a drugstore selling cough medicine for a dry cough,f2c350a7-261e-4b95-90fc-da09bb8a4dca,Contact Information and Authentication for CVS Pharmacy - Finding a drugstore selling cough medicine for a dry cough,0.6985556119750478,1
231,72b8f296-41b7-4846-a2ca-7f156229b3ca,Contact Information and Authentication for CVS - Finding Drugstores with Tylenol,232,CVS,Finding Drugstores with Tylenol,Contact Information and Authentication for CVS - Finding Drugstores with Tylenol,ce3381a0-2f35-4b51-9840-91d9b77455e8,Contact Information and Authentication for CVS - Finding Drugstores with Tylenol,0.9999995394451751,Contact Information and Authentication for Walgreens - Locating a Drugstore with Tylenol,a00cf00f-a22b-48a3-9203-3380e76c802b,Contact Information and Authentication for Walgreens - Locating a Drugstore with Tylenol,0.7330662493352774,1
232,e815653a-4f42-44d9-a40b-2806dc9624e4,General solution for CVS - drugstore product availability inquiry,233,CVS,drugstore product availability inquiry,General solution for CVS - drugstore product availability inquiry,e5763c62-6abb-4f4a-aa7f-04604f853673,General solution for CVS - drugstore product availability inquiry,0.9995514363325753,General solution for CVS - drugstore product availability inquiry,e5763c62-6abb-4f4a-aa7f-04604f853673,"Keywords
CVS, drugstore, product availability, inquiry, location search",0.7013543782365628,1
233,6e1c2525-96b2-4b62-8a6a-4c647c099286,Contact Information and Authentication for CVS - Inventory Inquiry,234,CVS,Inventory Inquiry,Contact Information and Authentication for CVS - Inventory Inquiry,c5dc51fc-e290-4593-9aff-89365d6cdec0,Contact Information and Authentication for CVS - Inventory Inquiry,0.9999994691316219,Contact Information and Authentication for CVS Pharmacy - Cough Medicine Availability Check,3f828e01-d42e-46de-962c-6f011d6d89d6,Contact Information and Authentication for CVS Pharmacy - Cough Medicine Availability Check,0.6233422478516285,1
234,c3ff01e6-1d44-4047-a8ea-d4a50f241c1b,Contact Information and Authentication for Hertz - Short-term Rental Inquiry,235,Hertz,Short-term Rental Inquiry,Contact Information and Authentication for Hertz - Short-term Rental Inquiry,ae194abe-6f80-47cc-b77d-52cbbd07d3d0,Contact Information and Authentication for Hertz - Short-term Rental Inquiry,0.9999996742419954,Contact Information and Authentication for Avis - Short-term Tesla Rental Inquiry,8987b692-e4eb-4eb3-b50f-a2225f6de7aa,Contact Information and Authentication for Avis - Short-term Tesla Rental Inquiry,0.7723413554696157,1
235,9c4fd194-ebe6-4fd5-99d9-328269dbc05d,Contact Information and Authentication for Sixt - Tesla rental best deal inquiry,236,Sixt,Tesla rental best deal inquiry,Contact Information and Authentication for Sixt - Tesla rental best deal inquiry,77c9278e-a14a-43a3-bf9f-57f3bc2f7530,Contact Information and Authentication for Sixt - Tesla rental best deal inquiry,0.9999999999999996,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,be121d45-66d9-4dbc-ba85-cd7b8c6b7b50,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,0.7634922392619065,1
236,4f16f511-757e-474e-b230-93e3096abb94,Contact Information and Authentication for Enterprise Rent-A-Car - Tesla Model 3 rental deal inquiry,237,Enterprise Rent-A-Car,Tesla Model 3 rental deal inquiry,Contact Information and Authentication for Enterprise Rent-A-Car - Tesla Model 3 rental deal inquiry,8a1273bf-341d-4c1e-b4c2-31f05c964621,Contact Information and Authentication for Enterprise Rent-A-Car - Tesla Model 3 rental deal inquiry,0.9999995370656373,Contact Information and Authentication for Enterprise Rent-A-Car - short-term Tesla Model 3 rental inquiry,df008f6e-e628-4649-8817-dd7a1af53376,Contact Information and Authentication for Enterprise Rent-A-Car - short-term Tesla Model 3 rental inquiry,0.9048968896134854,1
237,39fa5d66-7aa1-4392-b2fd-7b504d76f061,Contact Information and Authentication for Avis - Short-term Tesla Rental Inquiry,238,Avis,Short-term Tesla Rental Inquiry,Contact Information and Authentication for Avis - Short-term Tesla Rental Inquiry,8987b692-e4eb-4eb3-b50f-a2225f6de7aa,Contact Information and Authentication for Avis - Short-term Tesla Rental Inquiry,1.0,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,be121d45-66d9-4dbc-ba85-cd7b8c6b7b50,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,0.7198549939233488,1
238,eff5bfa3-4a1a-4127-b7f1-c505accd2a6e,Contact Information and Authentication for Enterprise Rent-A-Car - Rental Pricing Inquiry,239,Enterprise Rent-A-Car,Rental Pricing Inquiry,Contact Information and Authentication for Enterprise Rent-A-Car - Rental Pricing Inquiry,451a067d-8556-4b58-99be-cda1146a5b30,Contact Information and Authentication for Enterprise Rent-A-Car - Rental Pricing Inquiry,0.9999997089285193,Contact Information and Authentication for Enterprise Rent-A-Car - One-Way Tesla Rental Inquiry,bccee05d-aa83-426e-810d-b0e2b73d6bd1,Contact Information and Authentication for Enterprise Rent-A-Car - One-Way Tesla Rental Inquiry,0.7625164317446707,1
239,3c6abf1f-4abc-4175-bd4e-b7cfaf6a02a2,"General solution for Turo, Hertz, Enterprise, Budget, Avis, and Sixt - Tesla rental best deal inquiry",240,"Turo, Hertz, Enterprise, Budget, Avis, and Sixt",Tesla rental best deal inquiry,"General solution for Turo, Hertz, Enterprise, Budget, Avis, and Sixt - Tesla rental best deal inquiry",86d3a850-ff92-420e-bc89-c546f4d5dd4d,"General solution for Turo, Hertz, Enterprise, Budget, Avis, and Sixt - Tesla rental best deal inquiry",0.9999761619505707,General solution for Turo and Hertz - Tesla rental inquiry,0b6240c3-16fd-4332-b2e2-0110a14789d1,General solution for Turo and Hertz - Tesla rental inquiry,0.8198903841837701,1
240,d79c73a0-70d1-4174-a7eb-d4200bea8954,Contact Information and Authentication for Enterprise Rent-A-Car - short-term Tesla Model 3 rental inquiry,241,Enterprise Rent-A-Car,short-term Tesla Model 3 rental inquiry,Contact Information and Authentication for Enterprise Rent-A-Car - short-term Tesla Model 3 rental inquiry,df008f6e-e628-4649-8817-dd7a1af53376,Contact Information and Authentication for Enterprise Rent-A-Car - short-term Tesla Model 3 rental inquiry,0.9999999999999993,Contact Information and Authentication for Enterprise Rent-A-Car - Tesla Model 3 rental deal inquiry,8a1273bf-341d-4c1e-b4c2-31f05c964621,Contact Information and Authentication for Enterprise Rent-A-Car - Tesla Model 3 rental deal inquiry,0.9049054729236942,1
241,25a61a07-5bdd-4219-acce-b5e28474e193,Contact Information and Authentication for Tesla EV Rentals Inc. - Tesla rental inquiry,242,Tesla EV Rentals Inc.,Tesla rental inquiry,Contact Information and Authentication for Tesla EV Rentals Inc. - Tesla rental inquiry,efc4fd9f-6878-48c2-bfd8-7663ac89d785,Contact Information and Authentication for Tesla EV Rentals Inc. - Tesla rental inquiry,0.9999994741542255,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,be121d45-66d9-4dbc-ba85-cd7b8c6b7b50,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,0.9041657478483717,1
242,b5157cf6-d95d-4e43-80b4-8698320cf57d,Contact Information and Authentication for UFODRIVE - short-term Tesla rental inquiry,243,UFODRIVE,short-term Tesla rental inquiry,Contact Information and Authentication for UFODRIVE - short-term Tesla rental inquiry,4714ee08-a55e-4afb-b679-5db8015c13ac,Contact Information and Authentication for UFODRIVE - short-term Tesla rental inquiry,1.0,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,be121d45-66d9-4dbc-ba85-cd7b8c6b7b50,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,0.7868326197022806,1
243,bebe10e0-e8ad-421b-a172-284663d0b937,"General solution for Hertz, Turo, and UFODRIVE - rental booking issue",244,"Hertz, Turo, and UFODRIVE",rental booking issue,"General solution for Hertz, Turo, and UFODRIVE - rental booking issue",28bbf231-5a29-4fa9-8bce-8a58a55527b2,"General solution for Hertz, Turo, and UFODRIVE - rental booking issue",0.9999994405660122,General solution for Turo and Hertz - Tesla rental inquiry,0b6240c3-16fd-4332-b2e2-0110a14789d1,General solution for Turo and Hertz - Tesla rental inquiry,0.7094128156425336,1
244,8f5c6161-b6b0-4e1a-a3b7-44e56b9bbecc,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,245,Tesla EV Rentals Inc.,short-term Tesla rental deal inquiry,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,be121d45-66d9-4dbc-ba85-cd7b8c6b7b50,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,0.9999995468581044,Contact Information and Authentication for Tesla EV Rentals Inc. - Tesla rental inquiry,efc4fd9f-6878-48c2-bfd8-7663ac89d785,Contact Information and Authentication for Tesla EV Rentals Inc. - Tesla rental inquiry,0.9041431486276387,1
245,6a942a8f-c100-41f8-99b6-9d9a6832c465,General solution for The Economist - Subscription Cancellation,246,The Economist,Subscription Cancellation,General solution for The Economist - Subscription Cancellation,01e6b208-234d-46c9-95ff-2d1aba42eb2f,General solution for The Economist - Subscription Cancellation,0.9999994346931302,General solution for Vogue - subscription cancellation,228e8bc7-6b9e-4f1c-830d-1b631c458e56,General solution for Vogue - subscription cancellation,0.641804182140445,1
246,b258a47d-0ab1-4c09-b44a-512cf77e4e67,Contact Information and Authentication for The Economist - Subscription Cancellation,247,The Economist,Subscription Cancellation,Contact Information and Authentication for The Economist - Subscription Cancellation,cb7a8a95-ee0e-4e94-b37d-5721113f617a,Contact Information and Authentication for The Economist - Subscription Cancellation,0.9999994242864727,Contact Information and Authentication for The New Yorker - Subscription Cancellation,9e1f3057-5e10-4941-ae72-39114c29f0df,Contact Information and Authentication for The New Yorker - Subscription Cancellation,0.7934064832497598,1
247,572c9434-f6ab-4c3f-b5a3-6657d1dd2089,General solution for Arizona Department of Economic Security (DES) - SNAP Interview Scheduling,248,Arizona Department of Economic Security (DES),SNAP Interview Scheduling,General solution for Arizona Department of Economic Security (DES) - SNAP Interview Scheduling,13932b4f-2867-402f-bad6-cbe3b78166ff,General solution for Arizona Department of Economic Security (DES) - SNAP Interview Scheduling,0.9999994921547382,General solution for Arizona Department of Economic Security (DES) - SNAP Interview Scheduling,13932b4f-2867-402f-bad6-cbe3b78166ff,"Keywords
SNAP benefits, interview scheduling, Arizona DES, application process, live representative",0.5482681500338478,1
248,39c80257-bc15-49dd-b0cb-f4ef27c20df4,General solution for Markham Stouffville Hospital - Mammogram Appointment Booking,249,Markham Stouffville Hospital,Mammogram Appointment Booking,General solution for Markham Stouffville Hospital - Mammogram Appointment Booking,7635206b-8e32-4db6-bd05-92e38c4b72ca,General solution for Markham Stouffville Hospital - Mammogram Appointment Booking,0.9999995320755365,General solution for Markham Stouffville Hospital - Mammogram Appointment Booking,7635206b-8e32-4db6-bd05-92e38c4b72ca,"Keywords
Mammogram, Appointment, Booking, Markham Stouffville Hospital, Health Screening",0.6721146285651404,1
249,77073ead-d38f-433c-9da0-7574654a4fc2,Contact Information and Authentication for Markham Stouffville Hospital - mammogram appointment booking,250,Markham Stouffville Hospital,mammogram appointment booking,Contact Information and Authentication for Markham Stouffville Hospital - mammogram appointment booking,217bf2e5-17ae-49b0-a806-2d7390324330,Contact Information and Authentication for Markham Stouffville Hospital - Mammogram Appointment Booking,0.9530899888869209,General solution for Markham Stouffville Hospital - Mammogram Appointment Booking,7635206b-8e32-4db6-bd05-92e38c4b72ca,"Keywords
Mammogram, Appointment, Booking, Markham Stouffville Hospital, Health Screening",0.6309874108861002,1
250,a9bd47a0-2f06-4e7d-8d4d-d065734552ec,General solution for American Airlines - cancel flight and request refund,251,American Airlines,cancel flight and request refund,General solution for American Airlines - cancel flight and request refund,5be044d6-4c12-4c30-a377-0db7d88fee0a,General solution for American Airlines - cancel flight and request refund,1.0,General solution for American Airlines - flight delay compensation,ae45feec-fbca-4c6e-9bda-a57342fc403d,General solution for American Airlines - flight delay compensation,0.6687223694532618,1
251,2c3e23d2-3356-44bd-8ce9-66eb09b0bd5b,Contact Information and Authentication for American Airlines - Cancel Flight and Request Refund,252,American Airlines,Cancel Flight and Request Refund,Contact Information and Authentication for American Airlines - Cancel Flight and Request Refund,8b22825d-5864-4461-aa0f-853068dc0cc8,Contact Information and Authentication for American Airlines - Cancel Flight and Request Refund,0.999999430555562,Contact Information and Authentication for American Airlines - Flight Booking,1ec7a88c-60ea-4022-9f3f-5956ef01e0f9,Contact Information and Authentication for American Airlines - Flight Booking,0.7770708287424339,1
252,35d9f1e3-974b-44e8-9dbc-4867efea6a00,General solution for Southwest Airlines - flight booking,253,Southwest Airlines,flight booking,General solution for Southwest Airlines - flight booking,e2d190a2-2407-4ad4-8828-d94ad1cfe1c6,General solution for Southwest Airlines - flight booking,1.0,General solution for Spirit Airlines and Frontier Airlines - price comparison,011748de-9bb0-436b-99a7-f3d0b6d68c8f,General solution for Spirit Airlines and Frontier Airlines - price comparison,0.5638931421192968,1
253,0dacce2d-c768-4e97-8b7e-936bba4c13fe,Contact Information and Authentication for American Airlines - Flight Booking,254,American Airlines,Flight Booking,Contact Information and Authentication for American Airlines - Flight Booking,1ec7a88c-60ea-4022-9f3f-5956ef01e0f9,Contact Information and Authentication for American Airlines - Flight Booking,0.9999999999999998,Contact Information and Authentication for Alaska Airlines - Flight Booking,053db492-7964-4b37-89cf-7d644d6568b1,Contact Information and Authentication for Alaska Airlines - Flight Booking,0.8187212609915578,1
254,e8ae7425-d46d-46a7-b78d-61cad1481ee3,Contact Information and Authentication for Delta Airlines - flight booking,255,Delta Airlines,flight booking,Contact Information and Authentication for Delta Airlines - flight booking,ef3c164b-15ff-4580-8e42-fd4afb15ce69,Contact Information and Authentication for Delta Airlines - flight booking,0.9999999999999996,Contact Information and Authentication for Alaska Airlines - Flight Booking,053db492-7964-4b37-89cf-7d644d6568b1,Contact Information and Authentication for Alaska Airlines - Flight Booking,0.7011931501157251,1
255,31e4d7b3-c29f-446a-a265-7c1a0bd60202,General solution for flight booking,256,,,General solution for Southwest Airlines - flight booking,e2d190a2-2407-4ad4-8828-d94ad1cfe1c6,General solution for Southwest Airlines - flight booking,0.821648524065591,General solution for Lufthansa - Pricing Inquiry,96e4823b-5dca-4f32-af6d-f4ca37d87ea6,General solution for Lufthansa - Pricing Inquiry,0.5389775496129081,0
256,92794d97-5da9-4bc4-b717-2b4fc26285a0,Contact Information and Authentication for Alaska Airlines - Flight Booking,257,Alaska Airlines,Flight Booking,Contact Information and Authentication for Alaska Airlines - Flight Booking,053db492-7964-4b37-89cf-7d644d6568b1,Contact Information and Authentication for Alaska Airlines - Flight Booking,0.9999999999999998,Contact Information and Authentication for Southwest Airlines - Flight Booking,eec8c446-5c8f-46d3-a109-b7df3011cf96,Contact Information and Authentication for Southwest Airlines - Flight Booking,0.802191542061182,1
257,47ea266a-d2b2-431b-8881-759988bbcae7,General solution for JW Marriott and Marriott Bonvoy - Membership Perks Inquiry,258,JW Marriott and Marriott Bonvoy,Membership Perks Inquiry,General solution for JW Marriott and Marriott Bonvoy - Membership Perks Inquiry,655a5c36-291c-487d-972d-bee0a4b33425,General solution for JW Marriott and Marriott Bonvoy - Membership Perks Inquiry,0.9999999999999998,General solution for JW Marriott and Marriott Bonvoy - Membership Perks Inquiry,655a5c36-291c-487d-972d-bee0a4b33425,"Keywords
JW Marriott, Marriott Bonvoy, membership perks, elite status, benefits inquiry",0.6274966833914416,1
258,eba897fc-7fe1-44cf-aba3-5111d50a7519,Contact Information and Authentication for Marriott Bonvoy - Membership Perks Inquiry,259,Marriott Bonvoy,Membership Perks Inquiry,Contact Information and Authentication for Marriott Bonvoy - Membership Perks Inquiry,6dacd348-b9de-498f-86b1-bdca018de73a,Contact Information and Authentication for Marriott Bonvoy - Membership Perks Inquiry,0.9999999999999999,Contact Information and Authentication for Marriott - Missing Marriott Bonvoy Points,07bbe17e-489d-47c9-b878-94cb784d925d,Contact Information and Authentication for Marriott - Missing Marriott Bonvoy Points,0.7352863494532618,1
259,51893ccd-2d75-4bb0-8b0b-d44bda3eaed5,Contact Information and Authentication for Frontier Communications - fiber installation reques,260,Frontier Communications,fiber installation reques,Contact Information and Authentication for Frontier Communications - fiber installation reques,aeefdaea-afdb-4cbf-ae5c-628094ad66f5,Contact Information and Authentication for Frontier Communications - fiber installation reques,0.9999994319033572,Contact Information and Authentication for Frontier Communications - fiber installation reques,aeefdaea-afdb-4cbf-ae5c-628094ad66f5,Contact Information and Authentication for Frontier Communications - fiber installation request,0.9100887070312011,1
260,712fffce-a8db-4a4b-85b9-36c30ebd7f35,General solution for Santa Clara Marriott - hotel booking,261,Santa Clara Marriott,hotel booking,General solution for Santa Clara Marriott - hotel booking,8c2697f6-072a-48c3-a28e-36e0ae99bec2,General solution for Santa Clara Marriott - hotel booking,1.0,Contact Information and Authentication for Santa Clara Marriott - hotel booking,1ce0d3c4-be85-4d4e-bd27-d3959e44b1a2,Contact Information and Authentication for Santa Clara Marriott - hotel booking,0.6649732179413957,1
261,4d20210d-86d2-48fe-aa9e-b4648a040afc,Contact Information and Authentication for Santa Clara Marriott - hotel booking,262,Santa Clara Marriott,hotel booking,Contact Information and Authentication for Santa Clara Marriott - hotel booking,1ce0d3c4-be85-4d4e-bd27-d3959e44b1a2,Contact Information and Authentication for Santa Clara Marriott - hotel booking,0.9999999999999993,General solution for Santa Clara Marriott - hotel booking,8c2697f6-072a-48c3-a28e-36e0ae99bec2,General solution for Santa Clara Marriott - hotel booking,0.6649732183003075,1
262,35871ded-2293-4e0e-a9c5-397f0704a48d,General solution for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,263,UCSF Health-GoHealth Urgent Care,Obtaining prescription for medication,General solution for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,fe9e4da7-c600-440a-a3f8-4fdde862d714,General solution for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,0.9999999999999994,Contact Information and Authentication for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,1c49a8ac-1da0-4b6c-9e78-cd512a2250d1,Contact Information and Authentication for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,0.7723862813377832,1
263,85f4cc3d-c884-4d07-8b13-704d8de97330,Contact Information and Authentication for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,264,UCSF Health-GoHealth Urgent Care,Obtaining prescription for medication,Contact Information and Authentication for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,1c49a8ac-1da0-4b6c-9e78-cd512a2250d1,Contact Information and Authentication for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,0.9999995441565482,General solution for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,fe9e4da7-c600-440a-a3f8-4fdde862d714,General solution for UCSF Health-GoHealth Urgent Care - Obtaining prescription for medication,0.7723886557569304,1
264,c1afccf9-8795-4811-8e68-c429ec853260,Contact Information and Authentication for Kali Greek Kitchen - restaurant reservation booking,265,Kali Greek Kitchen,restaurant reservation booking,Contact Information and Authentication for Kali Greek Kitchen - restaurant reservation booking,8dd26006-8da3-4820-8e54-c266c0be7f4c,Contact Information and Authentication for Kali Greek Kitchen - restaurant reservation booking,0.9991129920763476,Contact Information and Authentication for Evvia Estiatorio - Table Reservation,766db307-6270-40e2-b3e5-ab2b13f5000a,Contact Information and Authentication for Evvia Estiatorio - Table Reservation,0.5765610480491541,1
265,d15f3f92-2168-4653-b391-da6786d3782d,General solution for The Taco Farmer - Reservation Failed Due to Phone Call API Error,266,The Taco Farmer,Reservation Failed Due to Phone Call API Error,General solution for The Taco Farmer - Reservation Failed Due to Phone Call API Error,91bfd7e5-a425-4753-98b8-ad48d1cfa4fe,General solution for The Taco Farmer - Reservation Failed Due to Phone Call API Error,0.9999999999999998,General solution for The Taco Farmer - Reservation Failed Due to Phone Call API Error,91bfd7e5-a425-4753-98b8-ad48d1cfa4fe,"Description
This document addresses the issue of reservation failures at The Taco Farmer caused by errors in the phone call API. Such errors can occur due to server overload or incorrect data handling, leading to unsuccessful reservation attempts.",0.5635615466687605,1
266,fb3b5bd4-7a52-4fa1-91ab-16dd5c31d3c4,Contact Information and Authentication for Evvia Estiatorio - Table Reservation,267,Evvia Estiatorio,Table Reservation,Contact Information and Authentication for Evvia Estiatorio - Table Reservation,766db307-6270-40e2-b3e5-ab2b13f5000a,Contact Information and Authentication for Evvia Estiatorio - Table Reservation,0.9999999999999993,Contact Information and Authentication for Bub City - Restaurant Reservation,4aa304e1-b040-4fe2-a2c0-251e97e0c9c1,Contact Information and Authentication for Bub City - Restaurant Reservation,0.5871615400887411,1
267,2c37c691-8fe5-4f51-8e8b-b0cb390304d8,General solution for MVNN Motors Rental Car - long-term Tesla Model X rental inquiry,268,MVNN Motors Rental Car,long-term Tesla Model X rental inquiry,General solution for MVNN Motors Rental Car - long-term Tesla Model X rental inquiry,f292d155-3bf2-4500-a5f8-cdd2f24ca0a5,General solution for MVNN Motors Rental Car - long-term Tesla Model X rental inquiry,1.0,General solution for Turo and Hertz - Tesla rental inquiry,0b6240c3-16fd-4332-b2e2-0110a14789d1,General solution for Turo and Hertz - Tesla rental inquiry,0.6901582322847035,1
268,8b4c09e8-cb20-42c5-9f6a-594ef4644989,Contact Information and Authentication for MVNN Motors Rental Car - Long-term Tesla Model X Rental Inquiry,269,MVNN Motors Rental Car,Long-term Tesla Model X Rental Inquiry,Contact Information and Authentication for MVNN Motors Rental Car - Long-term Tesla Model X Rental Inquiry,ed90caf9-91fb-426d-bd15-4d801e32a5e7,Contact Information and Authentication for MVNN Motors Rental Car - Long-term Tesla Model X Rental Inquiry,0.9999999999999998,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,be121d45-66d9-4dbc-ba85-cd7b8c6b7b50,Contact Information and Authentication for Tesla EV Rentals Inc. - short-term Tesla rental deal inquiry,0.6848293077334351,1
269,fac5791d-0609-49b2-a667-5eefdf72fa1b,General solution for Family Dental Sunnyvale - appointment booking,270,Family Dental Sunnyvale,appointment booking,General solution for Family Dental Sunnyvale - appointment booking,79bf983c-bb8d-45b7-b60c-c58a1c7565ae,General solution for Family Dental Sunnyvale - appointment booking,0.9999999999999996,Contact Information and Authentication for Family Dental Sunnyvale - Appointment Booking,a8bbcb8e-ef6a-4e6b-9640-fd85713bbf77,Contact Information and Authentication for Family Dental Sunnyvale - Appointment Booking,0.639348140628344,1
270,ad5dfd9e-3019-42fa-b86e-00cc33fccf95,Contact Information and Authentication for Family Dental Sunnyvale - Appointment Booking,271,Family Dental Sunnyvale,Appointment Booking,Contact Information and Authentication for Family Dental Sunnyvale - Appointment Booking,a8bbcb8e-ef6a-4e6b-9640-fd85713bbf77,Contact Information and Authentication for Family Dental Sunnyvale - Appointment Booking,0.9999999999999996,General solution for Family Dental Sunnyvale - appointment booking,79bf983c-bb8d-45b7-b60c-c58a1c7565ae,General solution for Family Dental Sunnyvale - appointment booking,0.6393481403730639,1
